ticket_id,train_id,travel_date,passenger_name,class,price,train_name,source,destination,days_of_operation,total_seats,booked_seats
1462,1006,2023-01-09,Aarav Das,AC 3 Tier,928,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,47
1464,1006,2023-01-13,Vihaan Chopra,AC 3 Tier,350,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,43
1478,1006,2023-01-20,Vivaan Verma,AC 2 Tier,1435,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1479,1006,2023-01-07,Aarav Mehta,AC 3 Tier,1015,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,13
1483,1006,2023-01-07,Vihaan Patel,Sleeper,1037,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1484,1006,2023-01-16,Arjun Singh,AC 3 Tier,717,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1485,1006,2023-01-05,Reyansh Reddy,Sleeper,1119,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,13
1489,1006,2023-01-22,Arjun Singh,AC First Class,416,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,38
1497,1006,2023-01-26,Aditya Das,AC 3 Tier,1330,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1502,1006,2023-01-26,Vivaan Gupta,AC 3 Tier,949,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1513,1006,2023-01-16,Vihaan Sharma,AC First Class,542,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,8
1521,1006,2023-01-14,Shaurya Gupta,AC 3 Tier,623,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1526,1006,2023-01-11,Sai Sharma,AC First Class,491,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,12
1530,1006,2023-01-15,Vivaan Das,AC First Class,646,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1533,1006,2023-01-25,Shaurya Verma,Sleeper,1482,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,13
1544,1006,2023-01-22,Vihaan Kumar,Sleeper,1449,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,12
1545,1006,2023-01-06,Vihaan Sharma,AC 3 Tier,1486,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1546,1006,2023-01-05,Vihaan Reddy,AC 3 Tier,377,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1554,1006,2023-01-06,Arjun Mehta,Sleeper,1402,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,44
1557,1006,2023-01-13,Arjun Das,AC 3 Tier,768,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,43
1560,1006,2023-01-31,Aarav Das,AC 3 Tier,376,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,22
1566,1006,2023-01-03,Shaurya Patel,AC 2 Tier,313,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,1
1571,1006,2023-01-24,Arjun Reddy,AC 2 Tier,708,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,28
1580,1006,2023-01-24,Shaurya Singh,AC 3 Tier,1285,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,15
1591,1006,2023-01-23,Aditya Mehta,AC 3 Tier,871,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,31
1597,1006,2023-01-03,Arjun Verma,Sleeper,244,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,43
1601,1006,2023-01-14,Aarav Kumar,AC 3 Tier,583,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1617,1006,2023-01-06,Vihaan Verma,Sleeper,502,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,44
1623,1006,2023-01-01,Shaurya Reddy,Sleeper,572,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,40
1629,1006,2023-01-14,Shaurya Gupta,AC First Class,975,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,30
1631,1006,2023-01-25,Aarav Patel,AC First Class,350,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,3
1637,1006,2023-01-30,Krishna Das,AC 2 Tier,809,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,45
1640,1006,2023-01-21,Krishna Verma,AC 3 Tier,398,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,40
1662,1006,2023-01-15,Ishaan Patel,AC First Class,1438,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1663,1006,2023-01-03,Krishna Verma,AC 3 Tier,1033,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,17
1664,1006,2023-01-16,Aarav Sharma,Sleeper,1255,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,2
1672,1006,2023-01-27,Vihaan Gupta,Sleeper,991,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1674,1006,2023-01-07,Arjun Sharma,Sleeper,218,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1678,1006,2023-01-17,Vivaan Singh,Sleeper,215,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,20
1680,1006,2023-01-04,Shaurya Singh,AC 2 Tier,766,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,20
1681,1006,2023-01-11,Ishaan Verma,AC 2 Tier,585,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,24
1683,1006,2023-01-05,Aditya Mehta,AC 2 Tier,731,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,21
1685,1006,2023-01-23,Vihaan Singh,AC First Class,934,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,32
1688,1006,2023-01-03,Vivaan Singh,AC 3 Tier,828,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,17
2,1003,2023-01-05,Aarav Kumar,Sleeper,389,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,89
8,1003,2023-01-12,Krishna Chopra,Sleeper,1447,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,93
23,1003,2023-01-25,Arjun Reddy,Sleeper,1426,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,56
24,1003,2023-01-16,Krishna Das,AC 2 Tier,829,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,71
43,1003,2023-01-14,Shaurya Singh,AC 3 Tier,588,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,84
44,1003,2023-01-07,Vivaan Gupta,Sleeper,842,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,79
55,1003,2023-01-30,Ishaan Das,AC 2 Tier,436,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,45
63,1003,2023-01-12,Shaurya Reddy,AC 3 Tier,711,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,73
71,1003,2023-01-31,Reyansh Reddy,AC 2 Tier,565,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,69
80,1003,2023-01-07,Aditya Chopra,AC First Class,1104,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,71
94,1003,2023-01-29,Shaurya Reddy,AC 3 Tier,508,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,92
100,1003,2023-01-14,Shaurya Kumar,AC First Class,888,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,41
104,1003,2023-01-13,Aarav Reddy,AC First Class,869,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,81
105,1003,2023-01-25,Krishna Verma,AC First Class,716,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,78
110,1003,2023-01-06,Shaurya Mehta,AC 3 Tier,837,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,76
121,1003,2023-01-06,Ishaan Verma,AC 2 Tier,729,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,50
122,1003,2023-01-09,Ishaan Kumar,Sleeper,1258,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,95
128,1003,2023-01-09,Aditya Reddy,AC 3 Tier,846,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,95
135,1003,2023-01-06,Reyansh Reddy,AC First Class,433,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,94
144,1003,2023-01-23,Shaurya Reddy,Sleeper,678,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,42
145,1003,2023-01-26,Aditya Gupta,AC First Class,435,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,79
154,1003,2023-01-14,Arjun Reddy,Sleeper,529,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,97
155,1003,2023-01-14,Ishaan Das,AC First Class,1326,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,41
167,1003,2023-01-30,Ishaan Sharma,Sleeper,779,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,95
170,1003,2023-01-28,Sai Gupta,AC First Class,678,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,59
181,1003,2023-01-14,Aditya Patel,AC First Class,1359,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,41
192,1003,2023-01-22,Vivaan Patel,Sleeper,832,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,68
194,1003,2023-01-11,Aarav Sharma,AC 3 Tier,470,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,73
196,1003,2023-01-30,Sai Chopra,AC 2 Tier,435,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,45
205,1003,2023-01-22,Vihaan Mehta,AC 3 Tier,1049,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,62
208,1003,2023-01-04,Krishna Kumar,AC 2 Tier,324,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,81
214,1003,2023-01-26,Ishaan Mehta,Sleeper,469,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,81
216,1003,2023-01-02,Aarav Sharma,Sleeper,330,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,51
222,1003,2023-01-20,Arjun Sharma,AC 2 Tier,980,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,57
227,1003,2023-01-31,Vihaan Kumar,Sleeper,386,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,83
231,1003,2023-01-12,Vivaan Singh,AC 3 Tier,516,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,73
233,1003,2023-01-04,Krishna Mehta,AC First Class,1348,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,68
242,1003,2023-01-07,Arjun Kumar,AC 2 Tier,1080,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,72
245,1003,2023-01-31,Aarav Singh,AC 2 Tier,792,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,69
246,1003,2023-01-04,Shaurya Chopra,AC First Class,559,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,68
250,1003,2023-01-04,Vihaan Das,AC 2 Tier,551,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,81
253,1003,2023-01-24,Ishaan Das,AC 2 Tier,544,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,75
255,1003,2023-01-24,Arjun Sharma,Sleeper,499,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,44
256,1003,2023-01-07,Sai Singh,Sleeper,562,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,79
258,1003,2023-01-05,Aditya Kumar,AC First Class,1105,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,45
261,1003,2023-01-27,Aditya Chopra,Sleeper,1459,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,60
267,1003,2023-01-30,Arjun Kumar,AC First Class,892,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,72
280,1003,2023-01-22,Vivaan Gupta,AC First Class,777,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,92
286,1003,2023-01-30,Reyansh Gupta,Sleeper,1011,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,95
292,1003,2023-01-08,Arjun Das,Sleeper,688,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,41
295,1003,2023-01-14,Aditya Das,AC 3 Tier,1368,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,84
299,1003,2023-01-26,Krishna Mehta,AC 3 Tier,1486,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,64
301,1003,2023-01-18,Aarav Verma,AC First Class,1180,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,42
303,1003,2023-01-07,Sai Kumar,Sleeper,846,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,79
304,1003,2023-01-17,Krishna Sharma,AC First Class,718,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,66
310,1003,2023-01-11,Krishna Reddy,AC 2 Tier,805,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,71
311,1003,2023-01-15,Arjun Kumar,AC 3 Tier,1109,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,79
312,1003,2023-01-15,Reyansh Patel,AC First Class,762,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,46
319,1003,2023-01-21,Arjun Gupta,Sleeper,253,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,66
322,1003,2023-01-23,Shaurya Kumar,Sleeper,477,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,42
327,1003,2023-01-18,Arjun Reddy,AC First Class,1329,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,42
335,1003,2023-01-28,Aarav Patel,AC 3 Tier,1500,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,93
348,1003,2023-01-30,Ishaan Verma,AC 3 Tier,526,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,75
356,1003,2023-01-27,Reyansh Singh,AC 3 Tier,398,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,49
361,1003,2023-01-06,Shaurya Gupta,AC 2 Tier,1238,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,50
363,1003,2023-01-11,Reyansh Verma,AC 2 Tier,1488,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,71
371,1003,2023-01-22,Aarav Verma,AC 3 Tier,704,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,62
372,1003,2023-01-18,Aditya Patel,AC 2 Tier,791,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,55
376,1003,2023-01-02,Reyansh Sharma,AC 2 Tier,1105,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,43
378,1003,2023-01-30,Vihaan Sharma,AC 3 Tier,423,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,75
391,1003,2023-01-19,Aarav Chopra,AC First Class,1075,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,75
398,1003,2023-01-20,Aditya Reddy,AC 3 Tier,1179,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,55
414,1003,2023-01-15,Sai Mehta,AC First Class,670,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,46
429,1003,2023-01-03,Aarav Sharma,Sleeper,749,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,79
432,1003,2023-01-10,Aarav Sharma,AC 3 Tier,440,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,61
437,1003,2023-01-30,Ishaan Sharma,AC 2 Tier,1047,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,45
451,1003,2023-01-26,Ishaan Sharma,AC 2 Tier,1031,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,64
458,1003,2023-01-01,Vivaan Reddy,AC First Class,357,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,68
459,1003,2023-01-06,Vivaan Verma,AC First Class,1307,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,94
460,1003,2023-01-13,Vihaan Patel,AC 2 Tier,309,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,50
467,1003,2023-01-12,Ishaan Patel,Sleeper,831,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,93
474,1003,2023-01-09,Vivaan Verma,Sleeper,542,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,95
476,1003,2023-01-09,Vihaan Chopra,AC 3 Tier,1137,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,95
481,1003,2023-01-10,Vihaan Verma,AC 2 Tier,970,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,94
482,1003,2023-01-27,Krishna Gupta,Sleeper,1354,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,60
492,1003,2023-01-13,Aarav Gupta,AC 3 Tier,906,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,84
497,1003,2023-01-02,Arjun Chopra,AC 2 Tier,423,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,43
504,1003,2023-01-07,Ishaan Singh,AC 2 Tier,1202,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,72
511,1003,2023-01-05,Vivaan Gupta,AC First Class,1468,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,45
516,1003,2023-01-08,Reyansh Das,AC 3 Tier,1136,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,82
525,1003,2023-01-31,Arjun Das,AC 3 Tier,1042,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,97
533,1003,2023-01-11,Arjun Chopra,AC First Class,903,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,71
539,1003,2023-01-24,Sai Patel,Sleeper,394,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,44
544,1003,2023-01-29,Arjun Sharma,AC First Class,472,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,96
549,1003,2023-01-26,Ishaan Patel,AC 2 Tier,372,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,64
552,1003,2023-01-21,Vihaan Reddy,AC First Class,990,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,40
554,1003,2023-01-05,Vivaan Chopra,AC 2 Tier,1318,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,99
564,1003,2023-01-17,Arjun Singh,AC 3 Tier,961,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,67
569,1003,2023-01-25,Vivaan Das,AC 3 Tier,1242,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,81
571,1003,2023-01-13,Vihaan Sharma,Sleeper,1332,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,86
574,1003,2023-01-04,Sai Reddy,AC 3 Tier,657,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,76
576,1003,2023-01-11,Reyansh Reddy,AC First Class,216,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,71
577,1003,2023-01-07,Vihaan Das,AC 3 Tier,1150,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,54
578,1003,2023-01-19,Ishaan Reddy,AC 3 Tier,508,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,86
580,1003,2023-01-21,Vihaan Das,Sleeper,970,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,66
587,1003,2023-01-15,Vihaan Gupta,Sleeper,615,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,48
591,1003,2023-01-28,Sai Patel,AC 3 Tier,823,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,93
603,1003,2023-01-09,Krishna Singh,Sleeper,1457,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,95
609,1003,2023-01-06,Ishaan Chopra,AC 3 Tier,260,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,76
610,1003,2023-01-02,Krishna Singh,AC 2 Tier,1396,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,43
620,1003,2023-01-23,Shaurya Mehta,AC 2 Tier,818,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,54
621,1003,2023-01-05,Arjun Chopra,AC First Class,849,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,45
628,1003,2023-01-07,Aarav Verma,AC 2 Tier,725,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,72
631,1003,2023-01-18,Aditya Singh,AC First Class,1383,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,42
650,1003,2023-01-03,Aarav Chopra,AC 3 Tier,446,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,87
658,1003,2023-01-13,Vihaan Chopra,Sleeper,552,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,86
659,1003,2023-01-13,Shaurya Reddy,Sleeper,1010,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,86
660,1003,2023-01-23,Arjun Verma,AC First Class,750,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,45
661,1003,2023-01-01,Aarav Patel,AC 2 Tier,774,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,79
671,1003,2023-01-16,Sai Das,AC 3 Tier,1171,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,46
677,1003,2023-01-20,Aarav Das,AC First Class,971,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,75
678,1003,2023-01-15,Vihaan Das,AC First Class,818,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,46
691,1003,2023-01-15,Vivaan Sharma,Sleeper,1499,Shatabdi Express,Howrah,Chennai,"Sat,Tue,Wed,Mon,Thu",100,48
1010,1002,2023-01-27,Vivaan Kumar,AC First Class,748,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,23
1013,1002,2023-01-24,Vihaan Kumar,AC 2 Tier,1397,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,4
1015,1002,2023-01-17,Shaurya Verma,Sleeper,424,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,42
1016,1002,2023-01-21,Sai Reddy,Sleeper,988,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,47
1024,1002,2023-01-02,Aditya Chopra,Sleeper,1195,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,46
1029,1002,2023-01-03,Ishaan Chopra,AC 3 Tier,1405,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,24
1030,1002,2023-01-01,Vivaan Gupta,AC 3 Tier,338,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,47
1041,1002,2023-01-13,Aarav Gupta,AC 2 Tier,1131,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,6
1048,1002,2023-01-22,Reyansh Mehta,AC 2 Tier,1010,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,21
1049,1002,2023-01-22,Sai Chopra,AC 2 Tier,348,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,21
1051,1002,2023-01-17,Krishna Verma,AC 2 Tier,340,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,50
1052,1002,2023-01-12,Ishaan Sharma,AC First Class,1312,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,19
1066,1002,2023-01-26,Vihaan Kumar,Sleeper,1163,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,45
1067,1002,2023-01-07,Vivaan Singh,AC 2 Tier,666,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,46
1068,1002,2023-01-01,Sai Das,AC 2 Tier,770,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,9
1082,1002,2023-01-22,Aarav Mehta,AC 3 Tier,501,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,31
1086,1002,2023-01-06,Aarav Mehta,Sleeper,1341,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,48
1087,1002,2023-01-30,Sai Reddy,AC 3 Tier,1151,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,42
1094,1002,2023-01-13,Aarav Das,Sleeper,1049,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,15
